date;settlement_price;volume_thsd;instrument_slug;instrument_name;source;series_type;roll_rule;market_id;market_strip;last_trading_date;splice_last_seed_date
2000-10-18;292.25;11.82;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-10-19;293.75;7.27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-10-20;288.0;7.87;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-10-23;290.5;8.76;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-10-24;296.5;9.39;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-10-25;290.75;7.72;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-10-26;289.5;8.21;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-10-27;286.5;4.9;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-10-30;283.25;5.21;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-10-31;275.75;6.85;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-01;285.0;9.4;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-02;279.25;5.87;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-03;274.25;7.88;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-06;272.25;12.49;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-07;281.0;13.17;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-08;281.5;13.59;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-09;293.25;20.7;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-10;298.25;16.43;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-13;289.25;8.32;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-14;292.0;12.97;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-15;301.25;14.2;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-16;300.75;8.63;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-17;299.5;8.93;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-20;311.75;12.46;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-21;308.0;8.75;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-22;308.25;8.13;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-23;308.0;3.69;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-24;307.5;3.06;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-27;302.5;9.37;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-28;288.0;12.56;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-29;287.5;12.23;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-11-30;294.75;9.01;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-01;287.5;6.49;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-04;285.5;13.22;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-05;276.0;15.29;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-06;266.25;17.45;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-07;267.0;13.18;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-08;257.0;16.65;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-11;259.25;20.81;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-12;253.0;19.61;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-13;251.0;7.12;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-14;232.0;6.49;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-15;234.25;7.89;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-18;244.25;4.91;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-19;239.0;3.46;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-20;232.75;4.18;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-21;229.5;6.53;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-22;227.0;3.37;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-27;237.25;4.61;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-28;234.75;4.53;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2000-12-29;238.0;4.2;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-02;233.0;6.53;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-03;227.25;11.73;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-04;229.75;13.59;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-05;234.0;10.54;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-08;226.25;14.02;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-09;217.25;17.31;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-10;224.25;17.43;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-11;227.0;16.14;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-12;223.0;5.24;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-15;224.0;1.99;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-16;225.0;9.89;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-17;216.0;7.61;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-18;218.25;4.6;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-19;224.0;9.2;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-22;227.0;5.49;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-23;223.75;6.06;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-24;221.0;9.89;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-25;220.25;5.74;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-26;225.75;6.92;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-29;220.75;9.64;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-30;216.0;8.29;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-01-31;213.5;10.31;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-01;215.75;10.66;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-02;225.0;11.22;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-05;225.75;10.41;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-06;229.0;14.62;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-07;231.25;13.68;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-08;238.0;15.9;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-09;236.25;18.13;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-12;231.5;16.01;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-13;226.75;3.94;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-14;229.5;6.0;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-15;220.0;5.59;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-16;222.0;6.34;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-19;225.5;3.77;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-20;224.25;6.7;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-21;219.75;2.55;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-22;218.5;5.83;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-23;222.5;5.31;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-26;220.5;4.87;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-27;216.25;5.73;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-02-28;217.5;8.92;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-01;215.5;6.23;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-02;220.5;8.28;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-05;225.25;12.54;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-06;219.75;7.4;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-07;222.0;11.73;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-08;224.5;8.33;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-09;220.75;13.49;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-12;218.0;12.74;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-13;214.75;5.16;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-14;214.0;4.92;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-15;209.0;6.98;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-16;213.0;7.35;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-19;207.0;6.69;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-20;207.75;4.8;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-21;208.25;7.14;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-22;208.0;10.3;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-23;212.5;9.56;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-26;213.75;4.96;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-27;217.75;5.22;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-28;215.0;6.14;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-29;210.0;4.99;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-03-30;208.25;6.09;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-02;204.0;5.45;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-03;204.75;10.92;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-04;213.5;10.85;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-05;218.75;13.25;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-06;214.0;10.91;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-09;217.25;11.63;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-10;229.0;22.34;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-11;230.25;20.13;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-12;231.0;8.26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-17;233.25;7.88;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-18;227.0;7.88;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-19;228.5;7.48;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-20;226.5;6.09;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-23;225.5;5.02;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-24;226.0;7.26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-25;224.25;8.3;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-26;228.75;11.35;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-27;229.25;6.62;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-04-30;231.75;4.01;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-01;229.75;10.59;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-02;226.75;11.89;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-03;231.25;7.65;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-04;233.25;10.57;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-08;230.75;12.39;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-09;231.5;18.98;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-10;234.25;19.83;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-11;230.0;5.79;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-14;225.75;7.66;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-15;229.5;8.24;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-16;230.75;9.27;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-17;235.0;6.54;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-18;240.25;6.48;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-21;243.75;7.73;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-22;242.75;7.46;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-23;243.0;7.79;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-24;239.5;6.15;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-25;236.5;5.92;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-29;238.0;7.66;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-30;236.5;10.04;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-05-31;231.0;9.48;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-01;233.5;8.3;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-04;235.0;9.88;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-05;235.5;10.46;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-06;232.0;15.46;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-07;234.75;14.86;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-08;235.5;10.63;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-11;244.0;24.5;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-12;245.75;26.8;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-13;246.75;9.94;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-14;248.25;9.3;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-15;248.0;9.99;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-18;242.25;5.92;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-19;240.25;8.48;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-20;233.5;8.97;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-21;232.75;7.87;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-22;229.25;9.05;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-25;230.5;7.37;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-26;231.25;5.91;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-27;221.75;10.09;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-28;221.25;12.56;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-06-29;227.75;12.35;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-07-02;223.25;6.74;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-07-03;221.5;5.07;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-07-04;224.5;5.82;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-07-05;220.75;8.99;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-07-06;225.25;7.83;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-07-09;227.5;8.86;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-07-10;223.5;9.22;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-07-11;222.75;16.87;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-07-12;217.75;20.06;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-07-13;220.5;3.26;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
2001-07-16;215.25;6.64;low_sulphur_gasoil;Low Sulphur Gasoil Futures;investing_seed;continuous;gasoil;;;;2026-04-06
